word	sentiment
lustbetont	1.0
lustig	1.0
lustig_machen	-1.0
lustlos	-0.7
lustvoll	1.0
mächtig	0.7
mäkeln	-1.0
männlein	-1.0
märchenhaft	1.0
mässigen	1.0
mögen	1.0
möglich	0.3
mörderisch	-1.0
mörderischen	-1.0
müde	-1.0
mühelos	0.7
mühen	-1.0
müllfrei	0.7
mürrisch	-1.0
mütterlich	0.7
maaslos	-1.0
machtlos	-1.0
machtvoll	0.7
magenkrank	-1.0
magersüchtig	-1.0
magisch	0.7
mahnen	-1.0
makaber	-1.0
makellos	0.7
malerisch	0.7
maliziös	-1.0
malträtieren	-1.0
mangelfrei	0.7
manieriert	-0.7
manierlich	0.7
manipulieren	-0.3
manisch	-1.0
manisch-depressiv	-1.0
manische_Depression	-1.0
mannigfaltig	0.7
mannschaftsdienlich	1.0
mannschaftstauglich	1.0
marginalisieren	-1.0
markieren	-0.7
marktbeherrschend	1.0
marktführend	1.0
martern	-1.0
martialisch	-1.0
maskulinistisch	-1.0
masochistisch	-1.0
massiv	-1.0
massiver	-1.0
masslos	-1.0
massregeln	-1.0
massvoll	1.0
matt	-0.7
mau	-1.0
maul	-1.0
maulen	-1.0
mauscheln	-0.7
mausetot	-1.0
maximal	0.7
meckern	-1.0
mediterran	0.7
meetooidioten	-1.0
mehr	0.0
mehrheitsfähig	1.0
meisterhaft	1.0
meisterlich	1.0
melancholisch	-1.0
meldewütigen	-1.0
melkt	-1.0
memmenhaft	-1.0
menschenfeindlich	-1.0
menschenfreundlich	1.0
menschenscheu	-0.7
menschenunwürdig	-1.0
menschenverachtend	-1.0
menschenwürdig	1.0
menschlich	1.0
merkelmussweg	-1.0
merkwürdig	-1.0
metastasieren	-1.0
methodisch	0.7
metoo	-1.0
mißbrauchen	-1.0
mickrig	-1.0
mies	-1.0
miesepetrig	-1.0
miesmachen	-1.0
mild	1.0
mildernd	1.0
militärischer_Schlag	-1.0
militant	-1.0
milliardenschwer	0.7
millionenschwer	0.7
mimosenhaft	-1.0
minderbegabt	-1.0
minderbemittelt	-1.0
minderwertig	-1.0
minimal	-1.0
minimieren	0.3
miserabel	-1.0
missachten	-1.0
missbilligen	-1.0
missbrauchen	-1.0
missdeuten	-1.0
missfällig	-1.0
missgönnen	-1.0
missgünstig	-1.0
missgebildet	-1.0
missgelaunt	-1.0
missgestimmt	-1.0
missglückt	-1.0
misshandeln	-1.0
misshandelt	-1.0
missionieren	0.7
misslaunig	-1.0
misslich	-1.0
missliebig	-1.0
misslungen	-1.0
missraten	-1.0
missratenes	-1.0
misstrauen	-1.0
misstrauisch	-1.0
missverstanden	-1.0
missverstehen	-1.0
mistig	-1.0
mitbestimmen	0.7
mitentscheiden	0.7
mitfühlen	1.0
mitfühlend	1.0
mitgenommen	-1.0
mithelfen	0.7
mitleidend	1.0
mitleiderregend	-1.0
mitleidlos	-1.0
mitleidslos	-0.7
mitmischen	-1.0
mitreissen	1.0
mitschuldig	-1.0
mitteilsam	1.0
mittellos	-0.7
mittlelmäßige	-0.3
mittragen	1.0
mitverantworten	1.0
mobben	-1.0
moderat	1.0
mogeln	-0.7
mondän	0.7
mondsüchtig	-1.0
monieren	-1.0
monoton	-0.7
monströs	-1.0
mopsen	-1.0
moralisch	1.0
moralisieren	0.7
morbide	-1.0
morden	-1.0
motivieren	0.7
motiviert	1.0
muffelig	-1.0
muffig	-1.0
mulmig	-1.0
mulmiges_Gefühl	-1.0
multiple_Persönlichkeitsspaltung	-1.0
mundtot	-1.0
munter	1.0
murren	-1.0
musikalisch	1.0
musikalischer	-0.3
melodisch	1.0
melodischer	-0.3
musikbegabt	1.0
musikbegeistert	1.0
musikinteressiert	1.0
mustergültig	1.0
musterhaft	0.7
mutig	1.0
mutlos	-1.0
mutwillig	-0.7
mystisch	0.7
mythisch	1.0
närrisch	-1.0
nölen	-1.0
nölig	-1.0
nörgelig	-1.0
nörgeln	-1.0
nörglerisch	-1.0
nötigen	-1.0
nüchtern	0.7
nützlich	1.0
nachahmenswert	1.0
nachempfinden	1.0
nachfragen	0.3
nachgeben	-0.7
nachgiebig	1.0
nachlässig	-1.0
nachsagen	-1.0
nachtragen	-1.0
nachtragend	-0.7
nachtrauern	-1.0
nachvollziehbar	0.7
nachweinen	-1.0
nah	1.0
naiv	-0.7
naives	-1.0
narren	-1.0
narrenhaft	-1.0
narzisstisch	-1.0
natürlich	0.7
nationalistisch	-1.0
nebligtrüb	-0.7
necken	-1.0
negativ	-1.0
negativer_Besitz	-0.7
negieren	-1.0
negroiden	-1.0
neiden	-1.0
neidisch	-1.0
neidlos	0.7
nekrophil	-1.0
neofaschistisch	-1.0
neonazistisch	-1.0
neppen	-0.7
nervös	-1.0
nerven	-1.0
nervig	-1.0
nett	1.0
neu_gestalten	0.7
neugestalten	0.7
neurotisch	-1.0
neurotisieren	-0.7
nicht_sesshaft	-1.0
nichts_sagend	-1.0
nichtsnützigen	-1.0
nichtsnutzig	-1.0
nichtsnutziges	-1.0
nichtssagend	-1.0
nieder	-0.7
niederdrücken	-1.0
niedergedrückt	-0.7
niedergeschlagen	-0.7
niederhalten	-1.0
niederlagenfrei	0.7
niederschmetternd	-1.0
niederträchtig	-1.0
niedlich	0.7
niedrig	-0.7
nierenkrank	-1.0
niewieder	-1.0
niveaulos	-0.7
nobel	0.7
nobilitieren	0.7
nominell	-1.0
nonchalent	0.7
normal	0.7
normalisieren	1.0
nospd	-1.0
notdürftig	-1.0
notleidend	-0.7
notorisch	-0.7
npd	-1.0
nullen	-0.7
nur	0.0
nutzbringend	1.0
nutzlos	-1.0
obdachlos	-1.0
oberflächlich	-0.7
oberlehrerhaften	-1.0
objektiv	1.0
obskur	-1.0
obszön	-1.0
offen	0.7
offenbaren	0.7
offenherzig	1.0
ohnmächtig	-1.0
oll	-1.0
omnipotent	1.0
onanieren	-1.0
opportun	1.0
opportunistisch	-0.7
optimal	1.0
optimistisch	1.0
ordentlich	1.0
ordinär	-1.0
ordnungsgemäss	1.0
ordnungsliebend	1.0
orientierungslos	-0.7
orientierungslose	-1.0
originalgetreu	1.0
originell	1.0
orthopädische_Krankheit	-1.0
osteuropäisch	-0.7
pädo	-1.0
pädophil	-1.0
pöbelhaft	-1.0
pünktlich	1.0
packen	-1.0
packend	0.7
panikartig	-1.0
panisch	-1.0
paradiesisch	1.0
paralysieren	-1.0
paralysiert	-1.0
paranoid	-1.0
partnerschaftlich	1.0
passen	-0.7
passend	1.0
passieren	0.0
passiv	-0.7
patent	0.7
pathologisch	-1.0
pausbäckig	0.7
pedantisch	-0.7
peinigen	-1.0
peinigend	-0.7
peinlich	-0.7
penetrant	-0.7
penibel	-0.7
perfekt	1.0
perfektionieren	0.7
perfide	-1.0
permissiv	0.7
persönlichkeitsgespalten	-1.0
personifizierte	-1.0
perspektivlos	-0.7
perspektivreich	1.0
pervers	-1.0
pessimistisch	-1.0
petzen	-1.0
pfeifen	-1.0
pfiffig	0.7
pflegeleicht	0.7
pflegen	0.7
pfleglich	0.7
pflegsam	0.7
pflichtbewusst	1.0
pflichteifrig	0.7
pflichtgetreu	0.7
phänomenal	1.0
phantasieren	-0.7
phantasievoll	1.0
phantastisch	1.0
philanthropisch	1.0
phlegmatisch	-1.0
pickelig	-1.0
piesacken	-1.0
pietätlos	-1.0
pikant	-1.0
pikiert	-1.0
pinkel	-1.0
pinkeln	-0.7
pittoresk	-1.0
plädieren	0.7
plärren	-1.0
plagen	-1.0
plakativ	-1.0
planlos	-0.7
planvoll	1.0
plausibel	1.0
pleite	-0.7
plump	-1.0
pochen	-0.7
polemisch	-0.7
politisch	0.0
politisch-korrekten	-1.0
poltern	-1.0
pompös	1.0
populistisch	-1.0
posaunt	-1.0
positiv	1.0
possenhaft	-1.0
possierlich	0.7
potent	0.7
potthässlich	-1.0
prächtig	1.0
prädestiniert	1.0
prädikatisieren	1.0
präferieren	1.0
prägen	0.7
prägnant	1.0
prämieren	1.0
präventiv	0.7
präzisieren	0.7
prüde	-0.7
prügeln	-1.0
prachtvoll	1.0
prahlerisch	-1.0
praktisch	0.7
praxisfremd	-1.0
preisen	1.0
preisgünstig	1.0
preisgeben	-0.7
preisgegeben	-0.7
preiswert	1.0
prellen	-0.7
prestigeträchtig	1.0
preussisch	1.0
prickelnd	1.0
prima	1.0
prinzipienlos	-1.0
priorisieren	0.7
privilegieren	0.7
probat	1.0
problem	-1.0
probleme	-1.0
produktiv	0.7
profilieren	-0.3
profillos	-0.7
promovieren	0.7
promoviert_werden	0.7
propagandistisch	-0.7
propagieren	-0.3
prophylaktisch	0.7
prostituiert	-1.0
protegieren	0.7
protzig	-1.0
provinziell	-0.7
provokant	-1.0
provoziert	-1.0
prunkhaft	1.0
prunkvoll	1.0
psychisch_krank	-1.0
psychische_Störung	-1.0
psycho	-0.7
psychopathisch	-1.0
pubst	-1.0
pudern	-1.0
pussies	-1.0
putzig	0.7
putzmunter	1.0
pygmäenhaft	-1.0
quälen	-1.0
quälend	-1.0
quaken	-1.0
qualifiziert	1.0
qualvoll	-1.0
quatsch	-0.3
quengelig	-1.0
quengeln	-1.0
quer_legen	-1.0
quer_stellen	-1.0
querlegen	-1.0
querstellen	-1.0
quetschen	-0.7
quicklebendig	0.7
quietschfidel	1.0
quietschvergnügt	1.0
quirlig	0.7
quittieren	0.7
rächen	-1.0
räuberisch	-1.0
rückfällig	-0.7
rückführen	-1.0
rückratlos	-1.0
rücksichtslos	-1.0
rücksichtsvoll	1.0
rückstandsfrei	0.7
rücktritt	-0.7
rüde	-0.7
rüffeln	-1.0
rügen	-1.0
rühmen	1.0
rühmlich	0.7
rühren	0.7
rührend	0.7
rührig	0.7
rührselig	-1.0
rüpelhaft	-0.7
rüstig	1.0
rabiat	-0.7
rachsüchtig	-1.0
rackern	-0.7
raffiniert	-1.0
ramponiert	-0.7
randalieren	-0.7
rapes	-1.0
rappeldürr	-0.7
rasistenschwein	-1.0
rassig	1.0
rassistisch	-1.0
rastlos	-0.7
rational	1.0
ratlos	-1.0
ratsam	1.0
rau	-0.7
rauh	-0.7
rauschfrei	-1.0
rausekeln	-1.0
rausfeuern	-0.7
rauskotzen	-0.7
rauslassen	-1.0
rauspfeffern	-0.7
rausposaunt	-1.0
rausschmeissen	-0.7
rausspucken	-0.7
rauswerfen	-1.0
reaktionsschnell	1.0
real	1.0
realistisch	1.0
realitaetsfern	-1.0
realtätverzerrtem	-1.0
realtätverzerrten	-1.0
realtätverzerrtes	-1.0
rebellisch	-0.7
recht	0.0
rechtmässig	1.0
rechtschaffen	0.7
rechtsextrem	-1.0
rechtsextremistisch	-1.0
rechtslastig	-1.0
rechtsradikal	-1.0
reckenhaft	-0.7
redebegabt	1.0
redegewandt	1.0
redlich	0.7
reduktionistisch	-1.0
reell	1.0
reflektieren	0.7
reformieren	0.7
rege	0.7
regenerativ	0.7
regenerieren	0.7
regierungstreu	0.7
regulär	1.0
rehabilitieren	1.0
reich	0.7
reichhaltig	1.0
reichlich	1.0
reif	0.7
reihern	-0.7
reingesteckt	-1.0
reinigen	0.7
reinlich	0.7
reisserisch	-0.7
reizend	1.0
reizlos	-0.7
reizvoll	1.0
reklamieren	-1.0
relativieren	-0.0
relaxed	0.7
relaxen	0.7
remigration	-1.0
renitent	-0.7
renommiert	1.0
repressionsfrei	1.0
repressiv	-1.0
reputierlich	0.7
reserviert	-0.7
resignieren	-0.7
resigniert	-1.0
resistent	1.0
respektieren	1.0
respektlos	-1.0
respektvoll	1.0
retardiert	-0.7
reuen	-1.0
revanchieren	-0.7
revidieren	0.7
richtig	1.0
richtig_stellen	0.7
richtigstellen	0.7
richtungslos	-0.7
rigid	-1.0
rigide	-1.0
rigoros	-1.0
risikofrei	0.7
risikolos	0.7
robust	0.7
roh	-0.7
rollstuhlgerecht	1.0
rostfrei	0.7
routiniert	1.0
ruchbar	-1.0
ruchlos	-1.0
ruhelos	-0.7
ruhig	0.7
ruhmlos	-0.7
ruhmreich	1.0
ruhmvoll	1.0
ruinieren	-1.0
ruiniert	-0.7
rumlügen	-1.0
rummachen	-1.0
rumzetern	-1.0
runtermachen	-1.0
runterputzen	-1.0
ruppig	-0.7
säumig	-1.0
süß	0.7
süffisant	0.7
sühnen	-1.0
sündhaft	-1.0
sündig	-1.0
süss	0.7
sabotieren	-0.7
sachbezogen	0.7
sachgemäss	1.0
sachgerecht	1.0
sachkundig	1.0
sachlich	1.0
sacht	0.7
sachte	0.7
sadistisch	-1.0
sagen	0.0
sagenumrankt	1.0
sagenumwoben	1.0
salafist	-1.0
sanft	1.0
sanktionieren	-0.7
sarkastisch	-0.7
satanisch	-1.0
satt	0.7
saublöd	-1.0
saudoof	-1.0
saudumm	-1.0
sauer	-0.7
saufen	-1.0
saukomisch	1.0
schäbig	-1.0
schädigen	-1.0
schäme	-1.0
schämen	-1.0
schänden	-1.0
schändlich	-1.0
schätzen	1.0
schäumen	-1.0
schön	1.0
schöne	1.0
schöner	1.0
schönes	1.0
schönreden	-1.0
schöpferisch	1.0
schüchtern	-0.7
schützen	0.7
schützend	1.0
schützenlliesl	-1.0
schade	-1.0
Schade	-1.0
schaden	-1.0
schadenfrei	0.7
schadenfroh	-1.0
schadensfrei	1.0
schadstofffrei	0.7
schaffen	0.3
schal	-1.0
schamhaft	-0.7
schamlos	-1.0
scharfsinnig	1.0
scharmant	1.0
schassen	-0.7
schauderhaft	-1.0
schaudern	-1.0
schaudervoll	-1.0
schauerhaft	-1.0
schauerlich	-1.0
schaurig	-1.0
scheiß	-1.0
scheiße	-1.0
scheißen	-1.0
schei...	-1.0
scheinheilig	-1.0
scheinheiligen	-1.0
scheinheiliger	-1.0
scheiss	-1.0
scheiss-egal	-1.0
scheisse	-1.0
scheissen	-1.0
schelten	-1.0
scherzen	0.7
scherzhaft	1.0
scheu	-0.7
scheuen	-1.0
scheusslich	-1.0
schicker	-0.7
schießen	-1.0
schief_liegen	-0.7
schiefgegangen	-1.0
schiefgelaufen	-1.0
schiefliegen	-0.7
schiessen	-1.0
schikanieren	-1.0
schimpfen	-1.0
schinden	-1.0
schizoid	-1.0
schizophr	-1.0
schizophren	-1.0
schläfrig	1.0
schlüssig	1.0
schlaff	-0.7
schlagfertig	0.7
schlagkräftig	1.0
schlampen	-1.0
schlampig	-1.0
schlapp	-0.7
schlau	1.0
schlecht	-1.0
schlecht_gelaunt	-1.0
schlechter_stellen	-0.7
schlechtes_Gewissen	-1.0
schlechtgelaunt	-1.0
schlechtmachen	-1.0
schlechtreden	-1.0
schleichende	-1.0
schleifen	-1.0
schleimen	-1.0
schlicht	0.7
schlimm	-1.0
schluchzen	-1.0
schmähen	-1.0
schmählich	-1.0
schmachvoll	-1.0
schmarotzen	-0.7
schmarotzern	-0.7
schmeichelhaft	-1.0
schmeicheln	1.0
schmeissen	-0.7
schmerzen	-1.0
schmerzfrei	1.0
schmerzhaft	-1.0
schmerzlich	-1.0
schmerzlos	-0.7
schmerzvoll	-1.0
schmollen	-1.0
schmuck	0.7
schmuddelig	-1.0
schmunzeln	1.0
schnöde	-0.7
schnörkellos	0.7
schnüffeln	-1.0
schneidend	-1.0
schnell	0.7
schocken	-1.0
schockieren	-1.0
schockierend	-1.0
schockiert	-1.0
schonen	0.7
schonend	0.7
schonungslos	-0.7
schrankenlos	0.7
schrecken	-1.0
schreckenerregend	-1.0
schreckhaft	-1.0
schrecklich	-1.0
schreien	-1.0
schroff	-0.7
schuften	-0.7
schuldenfrei	0.7
schuldig	-1.0
schulmeistern	-1.0
schummeln	-0.7
schurigeln	-1.0
schurkenstaat	-1.0
schutzlos	-0.7
schwängern	-0.7
schwänzen	-0.7
schwärmen	0.7
schwärmerisch	1.0
schwören	1.0
schw	-0.7
schwach	-0.7
schwachsinngealterte	-1.0
schwachsinnig	-1.0
schwachsinniger	-1.0
schwachsinnigere	-1.0
schwankend	-0.7
schwanzgesteuert	-0.7
schwarz	0.7
schwarz_arbeiten	-0.7
schwarz_malen	-0.7
schwarz_sehen	-0.7
schwarzarbeiten	-0.7
schwarzmalen	-0.7
schwarzsehen	-0.7
schwer	-0.7
schwergewichtig	-0.7
schwermütig	-1.0
schwerreich	0.7
schwerverletzt	-1.0
schwerverwundet	-1.0
schwierig	-0.7
schwindelerregend	1.0
schwindeln	-1.0
schwindlig	-1.0
schwul-linker	-0.7
seelenlos	-1.0
seelenruhig	-1.0
seelenvoll	1.0
seelig	1.0
seelisch_behindert	-1.0
sehen	0.0
sehenswürdig	0.7
sehenswert	0.7
sehnen	0.7
selbständig	0.7
selbstbewusst	1.0
selbsternannten	-0.7
selbstgefällig	-1.0
selbstgerecht	-1.0
selbstherrlich	-1.0
selbstkritisch	1.0
selbstlos	1.0
selbstmordgefährdet	-0.7
selbstsüchtig	-1.0
selbstschädigend	-1.0
selbstsicher	1.0
selbstständig	0.7
selbstverliebt	-0.7
selbstzerstörerisch	-1.0
selig	0.7
seltsam	-1.0
senil	-1.0
sensationell	1.0
sensationsheischend	-0.7
sensibilisieren	1.0
sensitivieren	0.7
sentimental	-1.0
seriös	0.7
servil	-0.7
seufzen	-0.7
sexgierig	-0.7
sexhungrig	-0.7
sexuell	-0.3
sexuelle_Belästigung	-0.7
sexueller_Missbrauch	-0.7
sicher	0.7
sichern	0.7
siegesbewusst	0.7
siegesgewiss	0.7
siegessicher	0.7
siegreich	1.0
simulieren	-0.7
sinnentleert	-0.7
sinnfrei	-1.0
sinnig	1.0
sinnleer	-0.7
sinnlich	1.0
sinnlos	-1.0
sinnvoll	1.0
sittenlos	-1.0
sittlich	1.0
sittsam	1.0
sitzen_bleiben	-0.7
sitzenbleiben	-0.7
sitzengeblieben	-1.0
skandalös	-1.0
skandalträchtig	-1.0
skandalumrankt	-1.0
skandalumwoben	-1.0
skeptisch	-0.7
skrupellos	-1.0
skurril	-1.0
smart	0.7
snobbistisch	-0.7
solidarisieren	0.7
solide	0.7
sollen	-0.3
sommerlich	0.7
sommerlich-sonnig	0.7
sonderbar	-1.0
sonderlich	-1.0
sondern	0.0
sonnambul	-1.0
sonnen	1.0
sonnig	0.7
sonstwohin	-1.0
sorgen	0.7
sorgenfrei	1.0
sorgenvoll	-1.0
sorgfältig	0.7
sorglos	1.0
sorgsam	0.7
souverän	-1.0
souverän	1.0
sozial	0.7
spät	-0.3
spätsommerlich	0.7
spöttisch	-0.7
spannend	0.7
sparsam	0.7
spassen	0.7
spasshaft	1.0
spassig	0.7
speien	-0.7
spektakulär	1.0
spekulativ	-0.3
sperren	-1.0
spiesserhaft	-0.7
spiesserisch	-0.7
spiessig	-0.7
spindeldürr	-0.7
spinnen	-0.7
spintisieren	-0.7
spionieren	-1.0
spitz	-0.7
spitze	1.0
spitzfindig	-0.7
sponsern	0.7
sportbegabt	1.0
sportbegeistert	1.0
sportinteressiert	1.0
sportiv	0.7
sportlich	0.7
spotten	-1.0
spröde	-0.7
sprachbegabt	1.0
sprachlos	-0.7
sprunghaft	-0.7
spucken	-0.7
spukhaft	-1.0
stänkern	-1.0
stöhnen	-1.0
stören	-1.0
störend	-1.0
störrisch	-1.0
störungsfrei	0.7
störungslos	0.7
stümperhaft	-1.0
stürzen	-1.0
staatsfeindlich	-1.0
staatskonform	1.0
staatsmännisch	0.7
stammeln	-1.0
standardisieren	0.7
standesgemäss	1.0
standhaft	1.0
standhalten	0.7
stark	0.7
starr	-1.0
starrköpfig	-1.0
stasi	-1.0
statisch	-0.7
statthaft	1.0
stattlich	1.0
staunen	1.0
stechen	-0.7
stecken	-0.7
steif	-0.7
steinigen	-1.0
steinreich	0.7
sterben	-1.0
sterbenslangweilig	-1.0
steuern	-0.7
sticheln	-1.0
stichhaltig	1.0
stiefmütterlich	-0.7
stigmatisieren	-1.0
stilecht	1.0
stillschweigend	-0.7
stilvoll	1.0
stimmen	0.3
stimmig	1.0
stimmrechtslos	-0.7
stimmungsvoll	1.0
stimulierend	-0.7
stinken	-0.7
stinkend	-1.0
stinklangweilig	-1.0
stinkreich	0.7
stinkt	-0.7
stocksteif	-1.0
stolz	0.7
stoned	-0.7
stopfen	-0.7
stopfen	-1.0
stopp_merkel	-1.0
stoprefugees	-1.0
sträflich	-0.7
strähnig	-0.7
sträuben	-1.0
strafbar	-1.0
strafen	-1.0
straffällig	-1.0
straffreien	-1.0
strafmildernd	1.0
strafsenkend	1.0
strahlend	0.7
stramm	-0.7
strapazieren	-0.7
strebsam	0.7
streitig	-1.0
streitsüchtig	-1.0
streng	-0.7
stressen	-1.0
stressfrei	1.0
streuen	-1.0
strikt	-0.7
stringent	1.0
strittig	-1.0
strohdoof	-1.0
strohdumm	-1.0
studiert	0.7
stumm	-1.0
stumpfsinnig	-1.0
stur	-1.0
sublimieren	1.0
subsidiär	1.0
subtil	1.0
suchtgefährdet	-0.7
suggerieren	-0.7
suizidgefährdet	-0.7
sup	1.0
super	1.0
suspekt	-1.0
suspendieren	-0.7
sympathieerweckend	1.0
sympathisch	1.0
sympathisieren	1.0
systematisch	1.0
tätlich	-1.0
täuschen	-0.7
täuschend	-1.0
tölpelhaft	-1.0
tölpisch	-1.0
töricht	-1.0
töten	-1.0
tüchtig	0.7
tückisch	-1.0
tabufrei	0.7
tabuieren	-0.7
tabuisieren	-0.7
tabulos	0.7
tadeln	-1.0
tadelnswert	-0.7
taktieren	-0.7
taktlos	-0.7
taktvoll	1.0
talentiert	1.0
tapfer	1.0
tatenlos	-1.0
tatkräftig	0.7
taub	-1.0
taub_werden	-1.0
taugen	0.3
tauglich	0.7
teilnahmslos	-0.7
temperamentvoll	0.7
tendenziös	-1.0
terrorisieren	-1.0
terroristisch	-0.7
testieren	0.7
testosterongesteuert	-0.7
teuer	-1.0
teuflisch	-1.0
theaterbegeistert	1.0
theaterinteressiert	1.0
theatralisch	-0.7
tief_bewegt	1.0
tief_traurig	-1.0
tiefbewegt	1.0
tiefgehend	1.0
tiefgründig	1.0
tiefgreifend	1.0
tiefschürfend	1.0
tiefsinnig	1.0
tiefstapeln	-1.0
tieftraurig	-1.0
timeforchange	-1.0
tituliert	-1.0
toben	-1.0
todbringenden	-1.0
todesmutig	0.7
todmüde	-1.0
todtraurig	-1.0
todunglücklich	-1.0
tolerant	1.0
tolerieren	1.0
toll	1.0
tolldreist	-0.7
tollen	1.0
tollkühn	0.7
tolpatschig	-1.0
tonangebend	-1.0
top	1.0
torpedieren	-1.0
tot	-1.0
totalitär	-1.0
totgeschwiegen	-1.0
totschweigen	-0.7
träg	-0.7
träge	-0.7
tränen	-0.7
trösten	1.0
tröstend	1.0
tröstlich	1.0
trüb	-0.7
trübselig	-1.0
trübsinnig	-1.0
trügerisch	-1.0
traditionsreich	1.0
tragbar	1.0
tragfähig	1.0
tragikomisch	1.0
tragisch	-1.0
trainiert	0.7
traktieren	-1.0
trampelhaft	-1.0
tranig	-1.0
transusig	-1.0
tratschen	-0.7
tratschsüchtig	-0.7
trauen	0.7
trauern	-1.0
traumatisch	-1.0
traumatisieren	-1.0
traumatisierend	-1.0
traumatisiert	-1.0
traumhaft	1.0
traurig	-1.0
treu	1.0
treuelos	-1.0
treuherzig	-0.7
treulos	-1.0
tricksen	-0.7
triebhaft	-1.0
triezen	-1.0
trist	-1.0
triumphieren	1.0
trocken	-0.7
trostlos	-1.0
trostspendend	1.0
trottelhaft	-1.0
trottelig	-1.0
trotzig	-0.7
trunken	-1.0
tuberkular	-1.0
tugendhaft	1.0
tugendlich	1.0
tumb	-1.0
typisch	-1.0
tyrannisieren	-1.0
uferlos	-0.7
umbringen	-1.0
umerzogen	-1.0
umfallen	-0.7
umgarnen	1.0
umgestalten	0.7
umkommen	-0.7
umschmeicheln	-0.7
umschmeissen	-1.0
umschwärmt	1.0
umsichtig	1.0
umsorgen	0.7
umständlich	-0.7
umstritten	-1.0
umtriebig	0.7
umweltbewusst	1.0
umweltfeindlich	-1.0
umweltfreundlich	1.0
umweltschonend	1.0
umwerben	0.7
umwerfen	0.7
umwerfend	1.0
umworben	1.0
unästhetisch	-1.0
unüberlegt	-1.0
unabhängig	0.7
unakzeptabel	-1.0
unanfechtbar	0.7
unangebracht	-1.0
unangefochten	0.7
unangekündigt	-0.7
unangemeldet	-0.7
unangemessen	-1.0
unangenehm	-1.0
unangesagt	-0.7
unangreifbar	1.0
unannehmbar	-1.0
unansehnlich	-1.0
unansprechbar	-0.7
unanständig	-1.0
unantastbar	1.0
unappetitlich	-1.0
unattraktiv	-1.0
unaufdringlich	0.7
unauffindbar	-0.7
unaufmerksam	-1.0
unaufrichtig	-1.0
unaufspürbar	-0.7
unausgebildet	-0.7
unausgeglichen	-0.7
unausgegoren	-1.0
unausgereift	-1.0
unausgesprochen	-0.7
unausgewogen	-1.0
unbändig	-1.0
unbürokratisch	0.7
unbarmherzig	-0.7
unbedarft	-0.7
unbefangen	0.7
unbefriedigend	-1.0
unbefugt	-1.0
unbegabt	-1.0
unbegründet	-1.0
unbehaglich	-1.0
unbeherrscht	-1.0
unbeholfen	-1.0
unbeirrbar	0.7
unbekannt	-0.7
unbeliebt	-1.0
unbequem	-1.0
unberechenbar	-0.7
unberechtigt	-1.0
unbeschlagen	-1.0
unbescholten	1.0
unbeschwert	1.0
unbesiegbar	1.0
unbesiegt	1.0
unbesonnen	-1.0
unbestechlich	1.0
unbestreitbar	0.7
unbestritten	0.7
unbewährt	-1.0
unbeweglich	-0.7
unbewohnbar	-0.7
unbezahlbar	-1.0
unbezahlt	-0.7
unbezwingbar	1.0
unblutig	1.0
und	0.0
undankbar	-1.0
undemokratisch	-1.0
undeutschen	-1.0
undogmatisch	0.7
undurchdringlich	-0.7
unecht	-1.0
uneffizient	-1.0
unehrenhaft	-1.0
unehrlich	-1.0
uneigennützig	1.0
uneingeladen	-1.0
uneinholbar	1.0
uneinsichtig	-0.7
uneitel	0.7
unempfindlich	1.0
unentschieden	-0.7
unentschlossen	-0.7
unentschuldbar	-1.0
unentwegt	0.7
unerbittlich	-0.7
unerfahren	-1.0
unerfreulich	-1.0
unergiebig	-1.0
unerhört	-1.0
unerheblich	-1.0
unermüdlich	0.7
unerprobt	-1.0
unerquicklich	-1.0
unerreichbar	1.0
unerreicht	1.0
unersättlich	-1.0
unerschütterlich	1.0
unerschrocken	1.0
unerschwinglich	-1.0
unerträglich	-1.0
unerwünscht	-0.7
unfähig	-1.0
unförmig	-1.0
unfair	-1.0
unfallgefährdet	-0.7
unfehlbar	1.0
unflätig	-1.0
unfraglich	0.7
unfrei	-0.7
unfreiwillig	-0.7
unfreundlich	-1.0
unfruchtbar	-0.7
ungünstig	-1.0
ungebührlich	-1.0
ungebeten	-1.0
ungebildet	-1.0
ungebildeten	-1.0
ungeduldig	-0.7
ungeeignet	-1.0
ungefährdet	0.7
ungehörig	-1.0
ungehalten	-1.0
ungeheuer	-1.0
ungeheuerlich	-0.7
ungehobelt	-1.0
ungehorsam	-0.7
ungelegen	-1.0
ungeliebt	-1.0
ungemütlich	-1.0
ungenügend	-1.0
ungepflegt	-1.0
ungerecht	-1.0
ungerechtfertigt	-1.0
ungeschickt	-1.0
ungeschlagen	1.0
ungestört	0.7
ungesund	-1.0
ungetrübt	0.7
ungewiss	-0.7
ungewohnt	-0.3
ungewollt	-0.7
ungezähmt	-0.7
ungezogen	-0.7
ungezwungen	0.7
ungläubig	-0.7
unglücklich	-1.0
unglaubhaft	-1.0
unglaubwürdig	-1.0
ungut	-1.0
ungutes_Gefühl	-1.0
unhöflich	-1.0
unhaltbar	-1.0
unheilig	-1.0
unheilschwanger	-1.0
unheilverheissend	-1.0
unheilvoll	-1.0
unheimlich	-1.0
unintelligent	-1.0
uninteressant	-1.0
uninteressiert	-1.0
unkalkulierbar	-0.7
unklug	-1.0
unkompliziert	0.7
unkontrolliert	-0.7
unkonventionell	0.3
unkonzentriert	-1.0
unkundig	-1.0
unliebsam	-1.0
